Open,High,Low,Close,Volume,Label
27920.0,27920.0,27240.0,27420.0,15248300.0,1.0
27420.0,27720.0,27380.0,27600.0,12273050.0,1.0
27700.0,28320.0,27660.0,28260.0,15334450.0,-1.0
28260.0,28340.0,27900.0,28180.0,14621550.0,1.0
28200.0,28700.0,28200.0,28520.0,16419700.0,1.0
28540.0,28960.0,28520.0,28620.0,13515800.0,1.0
28640.0,28980.0,28520.0,28960.0,10020550.0,-1.0
28920.0,29000.0,28620.0,28900.0,8948250.0,-1.0
28880.0,28900.0,28540.0,28600.0,11256300.0,-1.0
28900.0,28900.0,27200.0,28000.0,20552600.0,-1.0
28000.0,28100.0,27700.0,27960.0,11839000.0,1.0
27800.0,28080.0,27580.0,27980.0,10718950.0,-1.0
28160.0,28240.0,27820.0,27920.0,10527050.0,1.0
28160.0,28900.0,27940.0,28500.0,13671700.0,1.0
28540.0,29580.0,28540.0,29320.0,14393600.0,-1.0
29280.0,29480.0,29020.0,29320.0,7995000.0,1.0
29320.0,29500.0,29240.0,29380.0,7870350.0,-1.0
28940.0,29040.0,28240.0,28420.0,16749150.0,1.0
28420.0,29000.0,28320.0,29000.0,11495200.0,1.0
29000.0,29500.0,28980.0,29200.0,13498150.0,1.0
29200.0,30000.0,29200.0,29780.0,14056800.0,-1.0
29980.0,30100.0,29200.0,29280.0,11024700.0,1.0
29920.0,29920.0,29260.0,29620.0,10009900.0,1.0
29620.0,30000.0,29520.0,30000.0,12430250.0,1.0
30000.0,30440.0,29720.0,30360.0,11623150.0,1.0
30360.0,30660.0,30000.0,30660.0,11567200.0,-1.0
30560.0,30800.0,30440.0,30660.0,10122250.0,1.0
30660.0,30840.0,30480.0,30800.0,7773150.0,1.0
30800.0,30940.0,30740.0,30860.0,8544700.0,-1.0
30120.0,30560.0,30120.0,30320.0,8585150.0,-1.0
30000.0,30460.0,29900.0,30040.0,7732500.0,1.0
30000.0,30620.0,29960.0,30600.0,7228500.0,-1.0
30240.0,30580.0,30240.0,30540.0,6335050.0,-1.0
30660.0,30720.0,29960.0,30140.0,9503700.0,1.0
30400.0,31140.0,30220.0,30780.0,14985600.0,1.0
31380.0,31600.0,31200.0,31360.0,11515400.0,-1.0
31360.0,31360.0,30920.0,30960.0,8315800.0,-1.0
30960.0,30960.0,30340.0,30340.0,7504900.0,-1.0
30380.0,30660.0,30340.0,30340.0,7009950.0,1.0
30580.0,31280.0,30500.0,31220.0,6958850.0,1.0
31320.0,31500.0,31120.0,31380.0,11125150.0,-1.0
31480.0,31580.0,31140.0,31340.0,9023200.0,-1.0
31340.0,31400.0,30680.0,30820.0,12340350.0,1.0
30820.0,31180.0,30520.0,31180.0,10533600.0,-1.0
31180.0,31400.0,30880.0,30900.0,10474850.0,1.0
30900.0,31520.0,30900.0,31360.0,10843100.0,-1.0
31380.0,31400.0,31020.0,31320.0,7446450.0,1.0
31340.0,32880.0,31320.0,32800.0,18327050.0,1.0
32760.0,33500.0,32720.0,33500.0,16805150.0,-1.0
33480.0,33840.0,33180.0,33300.0,12612200.0,1.0
33300.0,33880.0,33140.0,33740.0,11545700.0,-1.0
33600.0,33640.0,32720.0,33060.0,15938550.0,-1.0
32600.0,33180.0,32440.0,32780.0,14173800.0,-1.0
32120.0,32460.0,32060.0,32240.0,12058000.0,1.0
32040.0,32800.0,31940.0,32800.0,8925750.0,1.0
32940.0,33420.0,32660.0,32900.0,7849600.0,-1.0
32820.0,32820.0,32220.0,32400.0,20532200.0,-1.0
31660.0,31760.0,31260.0,31740.0,18790150.0,1.0
31900.0,32260.0,31760.0,31940.0,8153000.0,1.0
31800.0,32300.0,31700.0,32120.0,8383800.0,1.0
32140.0,32900.0,31940.0,32860.0,7660150.0,-1.0
32960.0,33040.0,32420.0,32420.0,9591850.0,1.0
32460.0,32780.0,32280.0,32780.0,12070850.0,-1.0
32220.0,32360.0,31280.0,31500.0,13258400.0,-1.0
29800.0,30120.0,29120.0,29300.0,26499350.0,1.0
30160.0,30980.0,29900.0,30540.0,24717250.0,1.0
30760.0,31380.0,30720.0,31160.0,22408150.0,1.0
31180.0,31760.0,31180.0,31700.0,12921150.0,1.0
31900.0,32020.0,31520.0,31840.0,10509050.0,1.0
32000.0,32820.0,31980.0,32360.0,11429950.0,-1.0
31640.0,31960.0,31320.0,31420.0,18299650.0,-1.0
31420.0,31920.0,31280.0,31360.0,14524800.0,1.0
31000.0,31500.0,30660.0,31380.0,9834400.0,-1.0
31080.0,31460.0,31080.0,31340.0,8706400.0,1.0
31460.0,32380.0,31440.0,32000.0,11397550.0,-1.0
31800.0,32300.0,31700.0,31960.0,11762700.0,1.0
32200.0,32480.0,32120.0,32280.0,13053100.0,1.0
32020.0,32520.0,31940.0,32380.0,12470450.0,1.0
33920.0,34000.0,33340.0,33820.0,29558150.0,1.0
34000.0,34320.0,33800.0,34120.0,26050550.0,-1.0
33000.0,33780.0,32560.0,33600.0,25293300.0,-1.0
32000.0,32500.0,30900.0,30900.0,38427150.0,-1.0
29900.0,30900.0,29880.0,30700.0,39088550.0,1.0
31000.0,31620.0,30900.0,31140.0,21864550.0,1.0
30960.0,31760.0,30940.0,31540.0,14158950.0,1.0
31300.0,32040.0,30760.0,31800.0,12785200.0,-1.0
31440.0,31900.0,31440.0,31780.0,10384500.0,1.0
31580.0,32860.0,31500.0,32500.0,15444550.0,-1.0
32520.0,33020.0,32180.0,32400.0,10330450.0,-1.0
32120.0,32260.0,31760.0,31780.0,10477500.0,1.0
31860.0,32160.0,31800.0,32160.0,9289950.0,-1.0
32000.0,32080.0,31840.0,31940.0,9866100.0,-1.0
31940.0,31980.0,31240.0,31340.0,10534000.0,1.0
31420.0,32340.0,31120.0,31460.0,14117000.0,1.0
31600.0,32280.0,31600.0,32280.0,10214200.0,1.0
32320.0,32780.0,32220.0,32780.0,12067200.0,1.0
32600.0,33040.0,32240.0,33040.0,10347400.0,-1.0
32800.0,33040.0,32620.0,32860.0,10099250.0,-1.0
32600.0,32800.0,32120.0,32320.0,10341850.0,1.0
32100.0,32680.0,32100.0,32540.0,7103850.0,1.0
32940.0,33000.0,32680.0,32800.0,7661900.0,1.0
32980.0,32980.0,32700.0,32880.0,5417450.0,-1.0
32920.0,33140.0,31820.0,31920.0,15683600.0,1.0
32600.0,33000.0,32360.0,32980.0,11795350.0,-1.0
31700.0,32360.0,31700.0,31960.0,12836800.0,-1.0
31900.0,31920.0,31040.0,31060.0,15133300.0,-1.0
31060.0,31620.0,30780.0,30780.0,13665700.0,1.0
30800.0,31280.0,30800.0,31160.0,13308200.0,1.0
31100.0,31520.0,30900.0,31360.0,7870550.0,1.0
31640.0,31760.0,31400.0,31720.0,9460750.0,1.0
31300.0,32120.0,31300.0,31860.0,8180200.0,1.0
32140.0,32900.0,32000.0,32800.0,9751100.0,1.0
33220.0,33220.0,32520.0,32980.0,12668600.0,1.0
32980.0,33040.0,32660.0,33000.0,7757150.0,-1.0
32820.0,33040.0,32660.0,33000.0,6276900.0,1.0
33000.0,33620.0,32800.0,33540.0,13294050.0,-1.0
33800.0,33960.0,33380.0,33540.0,18081300.0,1.0
33540.0,34940.0,33540.0,34920.0,28535200.0,1.0
34800.0,35060.0,34660.0,34980.0,15535350.0,-1.0
34480.0,34760.0,34140.0,34540.0,15352950.0,-1.0
34340.0,34680.0,34220.0,34360.0,8484600.0,1.0
34440.0,35200.0,34400.0,34960.0,14001800.0,1.0
35040.0,35480.0,35040.0,35440.0,9603650.0,1.0
35980.0,36020.0,35520.0,35800.0,16462550.0,-1.0
35900.0,35900.0,35400.0,35600.0,10652450.0,-1.0
34660.0,35360.0,34660.0,35040.0,11414450.0,1.0
34620.0,35440.0,34620.0,35320.0,11684450.0,1.0
35560.0,35680.0,35280.0,35540.0,7455100.0,-1.0
34820.0,35500.0,34820.0,35180.0,5773550.0,1.0
35300.0,36020.0,35200.0,35860.0,11747700.0,1.0
35620.0,36380.0,35620.0,35900.0,5435800.0,1.0
35920.0,36400.0,35840.0,36240.0,7615200.0,-1.0
36360.0,36600.0,36020.0,36100.0,6552100.0,1.0
36260.0,36300.0,35980.0,36180.0,6354600.0,-1.0
36020.0,36080.0,35600.0,35640.0,8334850.0,1.0
35600.0,36000.0,35560.0,35960.0,4823600.0,1.0
35980.0,36200.0,35860.0,35980.0,4653450.0,-1.0
35840.0,35980.0,35600.0,35760.0,6662900.0,1.0
35420.0,36040.0,35400.0,36040.0,7516450.0,1.0
35980.0,36240.0,35880.0,36100.0,4650600.0,1.0
36280.0,36620.0,36020.0,36480.0,7357650.0,-1.0
36500.0,36520.0,36100.0,36160.0,7971750.0,-1.0
36060.0,36060.0,35540.0,35560.0,10967450.0,1.0
36180.0,36440.0,36040.0,36200.0,8880950.0,1.0
36600.0,37500.0,36560.0,37220.0,13194900.0,1.0
37280.0,37400.0,37080.0,37240.0,9099800.0,1.0
37520.0,38560.0,37420.0,38280.0,12018150.0,1.0
38000.0,38800.0,37980.0,38800.0,11669150.0,-1.0
38100.0,38320.0,37460.0,37460.0,15954450.0,-1.0
36860.0,37820.0,36320.0,36660.0,16611500.0,1.0
36580.0,37460.0,36580.0,36960.0,8150700.0,-1.0
37040.0,37500.0,36620.0,36940.0,8875400.0,1.0
37720.0,37920.0,37020.0,37480.0,9418900.0,-1.0
37120.0,37420.0,36880.0,37200.0,9185000.0,1.0
37200.0,38060.0,37000.0,38060.0,8810400.0,1.0
38120.0,38580.0,37880.0,38160.0,11048750.0,1.0
38340.0,39400.0,38320.0,39400.0,13433850.0,1.0
39420.0,40000.0,39420.0,39900.0,15214500.0,-1.0
39900.0,39900.0,39460.0,39460.0,17992200.0,-1.0
39540.0,39660.0,39040.0,39120.0,14150400.0,1.0
39600.0,39660.0,39200.0,39360.0,15029300.0,1.0
39400.0,39500.0,39180.0,39460.0,10386350.0,1.0
39580.0,39660.0,39140.0,39560.0,8860700.0,-1.0
39560.0,39580.0,38760.0,38820.0,14041800.0,-1.0
38740.0,38780.0,38200.0,38400.0,17092950.0,-1.0
38780.0,38840.0,38220.0,38400.0,13694150.0,-1.0
38400.0,38760.0,38300.0,38360.0,11020750.0,-1.0
37740.0,38060.0,37720.0,37960.0,11102050.0,-1.0
37960.0,38260.0,37320.0,37580.0,13124150.0,1.0
37080.0,37960.0,37080.0,37720.0,14191550.0,1.0
37800.0,38360.0,37780.0,38020.0,10226350.0,-1.0
37560.0,38040.0,37280.0,37860.0,15377450.0,1.0
38220.0,38780.0,38160.0,38660.0,7485800.0,1.0
38540.0,39560.0,38420.0,38940.0,10562600.0,1.0
39000.0,39340.0,38980.0,39300.0,8539450.0,-1.0
39020.0,39440.0,39020.0,39180.0,10217300.0,-1.0
38960.0,39100.0,38060.0,38220.0,9296850.0,-1.0
38020.0,38140.0,37700.0,38060.0,9033700.0,1.0
38060.0,38760.0,37960.0,38440.0,15088700.0,1.0
38420.0,39860.0,38420.0,39720.0,21249800.0,-1.0
39340.0,39720.0,39160.0,39620.0,12708700.0,1.0
39220.0,40220.0,39220.0,40080.0,12234850.0,1.0
39800.0,40320.0,39800.0,40200.0,10553250.0,-1.0
40200.0,40620.0,40140.0,40200.0,12140950.0,-1.0
40200.0,40300.0,40020.0,40200.0,14372250.0,-1.0
39960.0,40420.0,39860.0,40180.0,10227800.0,1.0
40040.0,40980.0,40040.0,40600.0,7424100.0,1.0
40620.0,41540.0,40500.0,41360.0,11325050.0,1.0
40800.0,41440.0,40800.0,41400.0,9587850.0,1.0
41800.0,42180.0,41540.0,41840.0,9933150.0,1.0
41800.0,42500.0,41720.0,42400.0,12602300.0,-1.0
42000.0,42120.0,41740.0,41900.0,10250050.0,1.0
41780.0,42680.0,41760.0,42560.0,14220150.0,-1.0
41600.0,42460.0,41580.0,42460.0,16427250.0,-1.0
42200.0,42360.0,41700.0,41800.0,15397100.0,-1.0
41600.0,41980.0,41080.0,41500.0,12808150.0,-1.0
41200.0,41880.0,41180.0,41200.0,12177650.0,1.0
41560.0,41840.0,41380.0,41480.0,8216250.0,1.0
41740.0,41960.0,41580.0,41780.0,10093250.0,1.0
41880.0,42440.0,41880.0,41980.0,8204000.0,-1.0
41820.0,42020.0,41200.0,41200.0,10500300.0,1.0
41400.0,41720.0,41300.0,41440.0,9579400.0,1.0
41600.0,42180.0,41520.0,42080.0,12255500.0,1.0
41900.0,42240.0,41700.0,42140.0,10699700.0,-1.0
42000.0,42080.0,41600.0,41840.0,9683400.0,-1.0
41800.0,41820.0,41160.0,41600.0,10021000.0,1.0
41940.0,41940.0,41500.0,41940.0,7141350.0,-1.0
41940.0,41940.0,41580.0,41600.0,7172900.0,1.0
41860.0,41940.0,41700.0,41900.0,8274900.0,1.0
41660.0,42460.0,41660.0,42420.0,9040800.0,-1.0
42160.0,42260.0,41760.0,42020.0,5462850.0,-1.0
42000.0,42080.0,41520.0,41560.0,5224750.0,-1.0
41680.0,41820.0,41280.0,41500.0,6860650.0,-1.0
41300.0,41420.0,40900.0,40900.0,11762900.0,-1.0
40580.0,40800.0,40080.0,40280.0,21148850.0,1.0
40480.0,41400.0,40480.0,40760.0,15130500.0,1.0
41260.0,41260.0,40920.0,41240.0,8990150.0,1.0
41460.0,42740.0,41320.0,42700.0,19299600.0,1.0
42700.0,42800.0,42520.0,42800.0,14794800.0,1.0
42700.0,44520.0,41960.0,43840.0,23032250.0,1.0
45780.0,45800.0,44520.0,44620.0,22685700.0,1.0
45500.0,45500.0,44760.0,44900.0,14068300.0,1.0
45700.0,45700.0,44860.0,45520.0,13690100.0,1.0
45520.0,47020.0,45340.0,47020.0,19582550.0,-1.0
46160.0,47220.0,45600.0,45600.0,23410950.0,-1.0
45420.0,46180.0,45220.0,45500.0,21277850.0,1.0
45760.0,46160.0,45660.0,45820.0,9422900.0,1.0
45620.0,46280.0,45620.0,46100.0,8001400.0,1.0
46660.0,46800.0,46100.0,46380.0,8803750.0,-1.0
46120.0,46640.0,46100.0,46340.0,7424450.0,-1.0
45740.0,46000.0,45540.0,45940.0,11160350.0,-1.0
45640.0,45780.0,44720.0,44720.0,15762350.0,1.0
45040.0,45380.0,44760.0,45100.0,17643550.0,-1.0
45400.0,45580.0,44900.0,44920.0,12607050.0,-1.0
44860.0,45300.0,44800.0,44880.0,8675400.0,1.0
45160.0,45680.0,44800.0,45680.0,13044800.0,1.0
45600.0,46460.0,45540.0,46080.0,13613650.0,-1.0
46220.0,46400.0,45380.0,45620.0,8739550.0,-1.0
45520.0,45660.0,44480.0,44640.0,12433600.0,1.0
44580.0,45020.0,44400.0,44700.0,18669100.0,-1.0
44860.0,44900.0,44400.0,44680.0,9753500.0,1.0
45060.0,45960.0,45000.0,45960.0,12488750.0,-1.0
46040.0,46360.0,45720.0,45940.0,7599400.0,-1.0
46500.0,46500.0,45240.0,45300.0,13729400.0,-1.0
45000.0,45580.0,45000.0,45160.0,13978750.0,1.0
45680.0,46440.0,45600.0,46100.0,11732850.0,-1.0
45420.0,45600.0,45140.0,45380.0,10954300.0,1.0
45140.0,45620.0,45140.0,45400.0,8624900.0,-1.0
45800.0,46060.0,45240.0,45360.0,10166700.0,1.0
45680.0,45920.0,45180.0,45680.0,9657000.0,-1.0
45500.0,45940.0,45460.0,45580.0,17403450.0,1.0
45580.0,46560.0,45560.0,46560.0,11303900.0,1.0
47240.0,48140.0,47220.0,48140.0,15045000.0,-1.0
47740.0,48120.0,47480.0,47480.0,9973650.0,1.0
47960.0,48080.0,47720.0,47960.0,11455800.0,-1.0
47600.0,47780.0,47420.0,47620.0,9515100.0,1.0
47520.0,48360.0,47520.0,48280.0,8552800.0,1.0
48220.0,48400.0,47900.0,48300.0,9616750.0,-1.0
47600.0,48000.0,47560.0,47700.0,9572500.0,1.0
48040.0,48320.0,47940.0,47940.0,8306550.0,-1.0
47500.0,47620.0,47100.0,47540.0,11877550.0,-1.0
47500.0,47780.0,47120.0,47220.0,6805550.0,-1.0
47160.0,47400.0,46900.0,47000.0,7961000.0,1.0
46820.0,47680.0,46780.0,47580.0,10640250.0,1.0
48000.0,48100.0,47720.0,48060.0,10923050.0,-1.0
47740.0,48120.0,47620.0,47860.0,8131900.0,1.0
48500.0,48900.0,48320.0,48660.0,10792750.0,1.0
48640.0,49000.0,48280.0,49000.0,9717800.0,1.0
49000.0,50000.0,48840.0,49880.0,9486150.0,1.0
50080.0,50940.0,50040.0,50560.0,16034150.0,-1.0
51000.0,51080.0,50420.0,50480.0,8239000.0,1.0
50900.0,51020.0,50520.0,50640.0,8976100.0,1.0
50420.0,50880.0,50360.0,50840.0,7084450.0,-1.0
50620.0,50820.0,50000.0,50740.0,11157500.0,1.0
50760.0,51320.0,50560.0,51200.0,8367600.0,-1.0
50860.0,51160.0,50520.0,51080.0,8449050.0,-1.0
50700.0,51000.0,50620.0,50860.0,7099750.0,-1.0
50500.0,50760.0,49940.0,50000.0,10810600.0,-1.0
49600.0,50020.0,49300.0,49840.0,11224800.0,-1.0
50000.0,50640.0,49560.0,49800.0,11449500.0,-1.0
49800.0,49800.0,47380.0,47760.0,26168300.0,1.0
47420.0,48240.0,46920.0,48200.0,12701400.0,1.0
48000.0,48840.0,47540.0,48600.0,11369500.0,1.0
49200.0,49340.0,48600.0,49000.0,7777450.0,-1.0
49000.0,49000.0,47120.0,47780.0,15540800.0,-1.0
48160.0,48180.0,47500.0,47700.0,8359200.0,-1.0
47500.0,48080.0,47440.0,47580.0,7218250.0,1.0
47980.0,48260.0,47480.0,47720.0,7979600.0,-1.0
47400.0,47400.0,46240.0,46280.0,14555400.0,-1.0
46200.0,46320.0,45460.0,45900.0,22986150.0,-1.0
45120.0,45300.0,44220.0,44620.0,25407300.0,1.0
45120.0,45400.0,44720.0,45000.0,19185600.0,1.0
46220.0,46380.0,46000.0,46200.0,21913650.0,1.0
46960.0,47300.0,46740.0,47040.0,12415850.0,-1.0
46760.0,47240.0,46240.0,46900.0,10477950.0,-1.0
47240.0,47240.0,46580.0,46840.0,5103450.0,1.0
46820.0,47160.0,46700.0,47000.0,7381750.0,1.0
47780.0,47780.0,47180.0,47480.0,9384700.0,1.0
47520.0,47660.0,47340.0,47520.0,8657450.0,-1.0
47880.0,47880.0,46720.0,47020.0,11243550.0,-1.0
47020.0,47240.0,45960.0,46100.0,9962100.0,-1.0
45640.0,46080.0,45160.0,46080.0,12623650.0,1.0
46380.0,46400.0,45960.0,46200.0,7513000.0,1.0
46220.0,46640.0,46000.0,46320.0,11011700.0,1.0
46460.0,46640.0,46300.0,46480.0,10641700.0,-1.0
45780.0,46360.0,45500.0,46040.0,7943500.0,1.0
46240.0,46900.0,45960.0,46760.0,11716100.0,1.0
46760.0,47180.0,46700.0,47000.0,10811050.0,1.0
47000.0,48220.0,47000.0,48120.0,9676500.0,1.0
48700.0,49180.0,48580.0,49080.0,10893000.0,1.0
49700.0,50180.0,49500.0,49800.0,10374750.0,-1.0
50200.0,50220.0,49140.0,49600.0,12029750.0,1.0
49820.0,50400.0,49440.0,49620.0,9357000.0,1.0
50060.0,50320.0,49760.0,50300.0,14204750.0,1.0
50300.0,50560.0,49860.0,50400.0,10757300.0,1.0
50540.0,52480.0,50520.0,52480.0,11524950.0,-1.0
52500.0,52640.0,51780.0,52120.0,9850400.0,1.0
52120.0,52500.0,51840.0,52220.0,9292750.0,1.0
52220.0,52960.0,52220.0,52800.0,8839800.0,1.0
53000.0,53680.0,53000.0,53620.0,9303100.0,-1.0
53620.0,53620.0,53620.0,53620.0,0.0,-1.0
52000.0,52200.0,51500.0,51680.0,10797000.0,-1.0
52260.0,52460.0,51260.0,51260.0,12025450.0,1.0
51180.0,51620.0,50840.0,51280.0,12909400.0,1.0
53360.0,53640.0,52800.0,52800.0,20519800.0,1.0
53600.0,54760.0,53340.0,54640.0,13652150.0,1.0
54840.0,55160.0,54100.0,54800.0,13890700.0,-1.0
54540.0,54840.0,53780.0,54000.0,12601650.0,-1.0
53980.0,54860.0,53760.0,53920.0,9769950.0,1.0
54020.0,55380.0,54000.0,54800.0,10607800.0,-1.0
54820.0,55240.0,54040.0,54760.0,10110750.0,-1.0
54700.0,54700.0,52980.0,52980.0,12108700.0,1.0
52800.0,54100.0,52800.0,53840.0,8027050.0,1.0
54600.0,54640.0,54000.0,54300.0,8311050.0,-1.0
54700.0,54780.0,54040.0,54040.0,5806050.0,-1.0
54040.0,54420.0,53700.0,53900.0,5882850.0,-1.0
53720.0,53900.0,52400.0,52400.0,9776550.0,1.0
52400.0,53320.0,52140.0,53080.0,7392500.0,1.0
53780.0,54320.0,53700.0,54040.0,8196150.0,1.0
54060.0,55440.0,53500.0,55080.0,13381550.0,1.0
57500.0,57500.0,56180.0,57220.0,14510250.0,-1.0
57500.0,57520.0,56760.0,57060.0,10721050.0,-1.0
57060.0,57140.0,55860.0,56380.0,9935800.0,-1.0
56380.0,56500.0,55340.0,56380.0,9000950.0,-1.0
56380.0,56920.0,55860.0,56100.0,7464550.0,1.0
56100.0,57060.0,55860.0,56760.0,8520200.0,-1.0
56920.0,56920.0,55900.0,56340.0,11994050.0,1.0
55800.0,56540.0,55780.0,56400.0,6748800.0,-1.0
56400.0,56800.0,56100.0,56380.0,8806650.0,-1.0
56380.0,56740.0,55920.0,55920.0,6725000.0,-1.0
55920.0,56320.0,55320.0,55340.0,8816950.0,1.0
56400.0,56880.0,55820.0,55820.0,10733150.0,-1.0
55900.0,55980.0,55200.0,55200.0,9472750.0,1.0
55400.0,55840.0,55280.0,55280.0,10324700.0,1.0
55980.0,56200.0,55620.0,55960.0,7952950.0,-1.0
55300.0,55500.0,55180.0,55460.0,4536200.0,-1.0
55360.0,55360.0,52640.0,52640.0,18128900.0,1.0
52700.0,53280.0,51720.0,53280.0,13499400.0,-1.0
53200.0,53240.0,52500.0,52600.0,9590250.0,-1.0
50800.0,51860.0,50200.0,50800.0,29634150.0,1.0
50800.0,51780.0,50800.0,50840.0,12868600.0,1.0
50840.0,51340.0,50020.0,51340.0,14865050.0,-1.0
50600.0,51300.0,50280.0,51260.0,9326550.0,-1.0
51260.0,51560.0,50020.0,50020.0,10889200.0,1.0
50040.0,50980.0,50020.0,50740.0,11065600.0,1.0
51360.0,52000.0,51040.0,52000.0,11290450.0,-1.0
52000.0,52040.0,51500.0,51780.0,8125850.0,1.0
51820.0,52100.0,51660.0,52100.0,8765050.0,-1.0
52100.0,52100.0,51100.0,51320.0,11333700.0,-1.0
51320.0,52280.0,51060.0,51060.0,20310400.0,-1.0
51240.0,51480.0,50520.0,50620.0,14928550.0,1.0
50620.0,51240.0,50620.0,51200.0,7350250.0,1.0
51540.0,52080.0,51520.0,51560.0,11978600.0,-1.0
51000.0,51060.0,49100.0,49140.0,15624300.0,1.0
49400.0,49960.0,49240.0,49700.0,11199650.0,-1.0
49760.0,50100.0,48200.0,48200.0,16039850.0,1.0
48960.0,49560.0,48460.0,49360.0,10743600.0,1.0
49560.0,50960.0,49500.0,50960.0,8985450.0,1.0
52540.0,52560.0,51420.0,51620.0,10013500.0,-1.0
52120.0,52180.0,50640.0,51080.0,11695450.0,1.0
51300.0,52120.0,51200.0,52120.0,9481150.0,-1.0
52400.0,52520.0,51500.0,52020.0,8383650.0,-1.0
51460.0,51720.0,49980.0,50400.0,18013600.0,-1.0
50500.0,50520.0,48640.0,48840.0,18566800.0,-1.0
48200.0,49260.0,48020.0,48240.0,25123800.0,-1.0
48240.0,48480.0,46760.0,48200.0,27270450.0,1.0
48800.0,48980.0,47920.0,48540.0,10096000.0,1.0
48760.0,50140.0,48620.0,50000.0,20389650.0,-1.0
50020.0,50020.0,49060.0,49620.0,11053050.0,1.0
50020.0,50640.0,49820.0,49900.0,14848850.0,-1.0
50380.0,50380.0,49040.0,49320.0,9219950.0,-1.0
48640.0,48680.0,47960.0,48240.0,12520900.0,1.0
48660.0,49160.0,48300.0,49160.0,13532700.0,1.0
48860.0,49700.0,48560.0,49340.0,9550500.0,1.0
49220.0,50360.0,49160.0,50260.0,11160350.0,1.0
50500.0,50780.0,49840.0,50780.0,10350100.0,1.0
51200.0,51480.0,50900.0,51220.0,11838800.0,-1.0
50440.0,50640.0,49780.0,49800.0,12284550.0,1.0
50020.0,54140.0,49600.0,49900.0,64681300.0,-1.0
50620.0,50960.0,49720.0,49820.0,27609450.0,-1.0
49380.0,49400.0,47700.0,47700.0,29260350.0,1.0
46500.0,48320.0,46000.0,47920.0,28357900.0,-1.0
46600.0,47920.0,46580.0,47420.0,19406450.0,-1.0
48240.0,48260.0,45800.0,45800.0,23448050.0,1.0
46120.0,46620.0,45980.0,46000.0,23251050.0,-1.0
44440.0,45180.0,44420.0,44700.0,17465000.0,1.0
45100.0,46320.0,45040.0,45720.0,15754950.0,1.0
46200.0,48060.0,46200.0,47540.0,18923250.0,1.0
48080.0,49100.0,47940.0,49000.0,18905900.0,-1.0
49800.0,49800.0,47860.0,48380.0,15353450.0,-1.0
48040.0,48160.0,47220.0,47400.0,10122600.0,-1.0
47280.0,47580.0,46840.0,47280.0,12880200.0,-1.0
47260.0,47260.0,46760.0,46760.0,8869950.0,1.0
46760.0,47800.0,46760.0,47220.0,12423300.0,1.0
47280.0,47560.0,47080.0,47380.0,9560650.0,-1.0
48360.0,48380.0,47380.0,47380.0,9830550.0,-1.0
47380.0,48100.0,47000.0,47060.0,15162350.0,-1.0
46580.0,46800.0,46000.0,46020.0,13265500.0,-1.0
45820.0,46160.0,45080.0,45200.0,14100950.0,1.0
45920.0,47100.0,45820.0,47020.0,15423350.0,1.0
48200.0,48900.0,47220.0,48620.0,21427050.0,1.0
49200.0,49480.0,48080.0,49200.0,19463650.0,1.0
49440.0,50540.0,49240.0,49740.0,14304400.0,-1.0
50560.0,50780.0,49580.0,49740.0,8688950.0,1.0
50760.0,51660.0,50360.0,51660.0,20098700.0,1.0
51020.0,52000.0,51000.0,51760.0,12713250.0,-1.0
52000.0,52020.0,51020.0,51540.0,8882450.0,-1.0
51220.0,51420.0,50240.0,51140.0,12184900.0,-1.0
50620.0,51340.0,50440.0,50740.0,8218850.0,1.0
50700.0,51200.0,50100.0,51200.0,8193250.0,-1.0
51780.0,51780.0,51060.0,51060.0,8905200.0,1.0
51060.0,51780.0,51040.0,51780.0,8454100.0,-1.0
50340.0,50720.0,49600.0,49720.0,14854950.0,1.0
49420.0,50280.0,49040.0,50280.0,10057750.0,-1.0
50320.0,50460.0,49080.0,49980.0,11874000.0,-1.0
49100.0,49100.0,48340.0,48700.0,15159450.0,1.0
48700.0,49560.0,48320.0,49040.0,10067000.0,1.0
49080.0,49900.0,49080.0,49220.0,7777100.0,-1.0
49000.0,49220.0,48500.0,48540.0,7115650.0,-1.0
47880.0,48140.0,47280.0,48120.0,12768250.0,-1.0
48160.0,48260.0,46920.0,46920.0,12384200.0,1.0
47400.0,49380.0,47340.0,48740.0,13245600.0,-1.0
48000.0,48580.0,47400.0,48400.0,12532700.0,1.0
48260.0,49440.0,48200.0,49200.0,9950400.0,-1.0
48540.0,49220.0,48040.0,48880.0,10984350.0,-1.0
49900.0,49900.0,48600.0,48860.0,10051100.0,1.0
49440.0,49440.0,48880.0,49000.0,12466250.0,1.0
49600.0,50180.0,49400.0,49800.0,10278300.0,1.0
50320.0,50600.0,49860.0,50340.0,7877450.0,-1.0
50240.0,50540.0,49820.0,49980.0,7772000.0,1.0
51000.0,51360.0,50580.0,51360.0,13462600.0,1.0
52000.0,52980.0,51540.0,52780.0,17190550.0,-1.0
51800.0,52260.0,51420.0,51620.0,11761000.0,1.0
51000.0,52080.0,51000.0,51900.0,11619000.0,-1.0
51840.0,51860.0,50080.0,50460.0,15770300.0,-1.0
49220.0,50500.0,49220.0,50400.0,16614600.0,1.0
50420.0,52160.0,50400.0,52140.0,18046550.0,1.0
53380.0,53640.0,52440.0,53000.0,30310800.0,-1.0
53000.0,53000.0,53000.0,53000.0,0.0,-1.0
